YEAR	MONTH	DAY	HOUR	MINUTE	SECOND	FOCAL_DEPTH	EQ_PRIMARY	EQ_MAG_MS	EQ_MAG_MB	INTENSITY	COUNTRY	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DEATHS	MISSING	INJURIES	DAMAGE_MILLIONS_DOLLARS	HOUSES_DESTROYED	HOUSES_DAMAGED
2010	1	10	0	25	4.2	65	5.1		5.1		INDONESIA	INDONESIA:  JAVA:  GARUT	-7.907	107.879	60	1		2			
2010	1	15	18	0	46.7	8	5.5	5.2	5.4		VENEZUELA	VENEZUELA:  CARIACO	10.454	-63.475	160			11			3
2010	1	16	20	23	37	5	5		5		IRAN	IRAN:  KHUZESTAN:  ARRJAN	32.45	48.3	140						
2010	1	17	9	37	26.1	27	4.4		4.4		CHINA	CHINA:  GUIZHOU PROVINCE	25.558	105.804	30	7	1	9			
2010	4	18	20	28	50.2	13	5.6	5.4	5.7		AFGHANISTAN	AFGHANISTAN:  SAMANGAN PROVINCE	35.633	67.658	40	11		70		2000	
2010	2	26	20	31	26.9	25	7	7	6		JAPAN	"JAPAN:  TORI SHIMA, OKINAWA"	25.93	128.425	30			2			
2010	4	20	0	17	8	0	5.2		5.2		AUSTRALIA	AUSTRALIA:  KALGOORLIE	-30.794	121.406	170			3			
2010	2	25	4	56	51.9	36	4.8	4.8	5.2		CHINA	CHINA:  YUNNAN PROVINCE	25.523	101.903	30			11			
2010	2	27	15	45	37	10	6.3		6.3		ARGENTINA	ARGENTINA:  SALTA	-24.872	-65.602	160	2		2			
2010	5	9	5	59	41.6	38	7.2	7.3	6.6		INDONESIA	INDONESIA:  N. SUMATRA: SIMEULUE ISLAND	3.748	96.018	60						
2005	2	14	18	5	59.3	12	5.8	5.5	5.6		GUADELOUPE	GUADELOUPE	15.775	-61.744	90						
2010	5	14	12	29	22.3	2	5.2		5.2		ALGERIA	ALGERIA:  NORTHERN:  BENI YELLMAN	35.9	4.12	15	2		43			
2010	3	4	0	18	51.2	21	6.3	6.2	6.2		TAIWAN	TAIWAN:  KAO-HSIUNG	22.918	120.795	30			96	1000		
2010	5	29	11	46	50.3	10	4.4		4.4		USA TERRITORY	"ANATAHAN REGION, N. MARIANA ISLANDS"	16.591	145.682	170						
2010	6	12	19	26	50.4	35	7.5	7.5	7	6	INDIA	INDIA:  LITTLE NICOBAR ISLAND	7.881	91.936	60						
2010	6	16	3	16	27.5	18	7	7.1	6.7	6	INDONESIA	INDONESIA: NEW GUINEA:  IRIAN JAYA: JAPEN	-2.174	136.543	170	17				2556	
2010	3	30	16	54	46.7	34	6.7	6.3	6.5		INDIA	INDIA: ANDAMAN ISLANDS:  DIGLIPUR	13.667	92.831	60			10			
2010	6	23	17	41	41	22	5.2		5.5	6	CANADA	"CANADA:  QUEBEC:  VAL-DES-BOIS, GRACEFIELD"	45.88	-75.48	150						
2010	7	20	19	38	9.5	10	5.8		5.6		IRAN	IRAN:  FARSINAJ	27.022	53.861	140	1		32			
2010	7	23	22	51	12.4	586	7.6		6.9	4	PHILIPPINES	PHILIPPINES:  CELEBES SEA:  MORO GULF	6.486	123.467	170						
2010	8	10	5	23	44.9	25	7.2	7.3	6.4	7	VANUATU	VANUATU ISLANDS	-17.541	168.069	170						
2010	8	27	19	23	49.5	7	5.7	5.5	5.6		IRAN	IRAN:  DAMGHAN-TORUD	35.49	54.47	140	3		200		700	
2010	9	3	16	35	47.7	12	7	7.3	6.4	9	NEW ZEALAND	NEW ZEALAND:  CHRISTCHURCH	-43.522	171.83	170			2	6500		
2010	5	1	22	36	29.3	36	4.5		4.5		INDIA	INDIA:  CHAMOLI	30.099	80.026	60						
2010	5	6	2	42	47.9	37	6.2	5.9	6.7		PERU	PERU:  TACNA	-18.058	-70.547	160			11			
2010	5	16	5	16	10	113	5.8		5.4		USA TERRITORY	"PUERTO RICO:  LARES, VEGA BAJA"	18.4	-67.07	90						
2010	9	27	11	22	46	27	5.8	5.6	5.9		IRAN	IRAN:  SHIRAZ	29.647	51.665	140	1		3			
2010	10	25	14	42	22	20	7.8	7.3	6.5		INDONESIA	INDONESIA:  SUMATRA	-3.487	100.082	60						
2010	8	13	21	19	33	10	6.9	6.9	6.5		USA TERRITORY	"GUAM, NORTHERN MARIANA ISLANDS"	12.484	141.476	170						
2010	11	3	0	56	55	1	5.5	5.2	5.3	6	SERBIA	BALKANS NW: SERBIA:  KRALJEVO	43.76	20.673	130	2		100		1000	5000
2010	12	21	17	19	40.6	14	7.4	7.5	7		JAPAN	JAPAN:  BONIN ISLANDS	26.901	143.698	30						
2010	12	20	18	41	59.2	12	6.5	6.7	6.7		IRAN	IRAN:  KERMAN	28.412	59.18	140	7		25			1800
2010	12	25	13	16	37	16	7.3	7.4	6.8		VANUATU	VANUATU ISLANDS	-19.702	167.947	170						
2011	1	5	16	32	24.2	24	4.5		4.5		IRAN	IRAN:  FARS PROVINCE	30.16	51.62	140			16			
2011	1	18	20	23	23.4	68	7.2		6.7		PAKISTAN	"PAKISTAN: GARHI KHAIRO, QUETTA, BALOCHISTAN"	28.777	63.951	60	3				200	200
2010	6	15	4	26	58.4	5	5.8	5.7	5.6		USA	CALIFORNIA:  OCOTILLO	32.7	-115.921	150						
2010	6	18	23	9	31	20	5.9	5.9	6.1		INDIA	INDIA:  ANDAMAN ISLANDS:  DIGLIPUR	13.197	93.087	60						
2010	6	22	23	14	10.8	16	5.2		5.2		INDIA	INDIA:  TAULI	29.872	80.428	60						
2010	6	30	7	22	27.6	20	6.2	6	5.9		MEXICO	MEXICO:  SAN ANDRES HUAXPALTEPEC	16.396	-97.782	150	1					
2010	7	30	13	50	13.2	24	5.4		5.5		IRAN	IRAN:  TORBET-I-HEYDARIYEH	35.217	59.308	140			274			
2010	8	12	11	54	15.5	207	7.1		6.4		ECUADOR	"ECUADOR:  MANTA, GUAYAQUIL, LOJA"	-1.266	-77.306	160						
2010	8	29	0	53	31.4	35	4.9		4.9		CHINA	"CHINA:  SICHUAN PROVINCE: NINGANG, ZIAOJIA"	27.197	103.005	30			14			1001
2010	9	6	11	24	1.5	9	5		5	5	NEW ZEALAND	NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH	-43.57	172.388	170						
2010	9	6	22	48	33.2	21	5.1		5.1	6	NEW ZEALAND	NEW ZEALAND:  NORTH ISLAND:  PORANGAHAU	-40.433	176.818	170						
2010	9	7	19	49	57.4	6	5		5	7	NEW ZEALAND	NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY	-43.598	172.69	170						
2010	9	10	17	24	16.6	10	4.8		4.8	5	BANGLADESH	BANGLADESH:  NARAYANGANJ	23.407	90.648	60						
2011	2	11	20	5	30.7	28	6.8		6		CHILE	CHILE:  OFF COAST CENTRAL	-36.474	-73.125	160						
2010	10	10	21	44	25.9	33	5.2		5.2		PAKISTAN	"PAKISTAN:  KHANPUR, HARIPUR"	33.869	72.887	60	1		15			100
2011	2	21	23	51	42.3	6	6.1	6.3	6.1		NEW ZEALAND	"NEW ZEALAND:  CHRISTCHURCH, LYTTELTON"	-43.583	172.68	170	181		1500	15000	100000	
2011	3	9	2	45	20.3	32	7.5	7.3	6.4		JAPAN	JAPAN:  HONSHU:  E COAST	38.435	142.842	30						
2011	3	11	5	46	24.1	30	9.1	8.3	7.2		JAPAN	JAPAN:  HONSHU	38.297	142.372	30	1476		6152	220000	127511	273796
2011	3	24	13	55	12	8	6.8	7.1	6.3		MYANMAR (BURMA)	MYANMAR:  TACHILEK	20.687	99.822	60	75		123	3.6		10104
2010	11	6	3	52	20	5	4.9		4.9		IRAN	IRAN:  DORUD-RAZAN	33.37	48.94	140			104			
2011	4	7	14	32	43.2	42	7.1	7	6.9		JAPAN	JAPAN: NEAR E COAST HONSHU	38.276	141.588	30	3		132			
2011	3	11	6	15	40.2	43	7.9		6.8		JAPAN	JAPAN:  NEAR E COAST HONSHU	36.281	141.111	30						
2011	3	11	6	25	50.3	19	7.6		7.1		JAPAN	JAPAN:  OFF EAST COAST HONSHU	38.058	144.59	30						
2011	1	9	10	3	44.2	24	6.5	6.4	6.1		VANUATU	VANUATU ISLANDS	-19.157	168.311	170						
1992	8	11	15	14	55.1	16	6.3	6.3	5.8		JAPAN	JAPAN:  HONSHU:  S	32.536	141.641	30						
1994	5	24	4	0	42.1	16	6.5	6.7	6.2	4	TAIWAN	TAIWAN	23.959	122.448	30						
2011	5	11	16	47	25.7	1	5.1		5.3		SPAIN	SPAIN:  LORCA	37.699	-1.672	130	10					
2011	7	6	19	3	18.2	17	7.6	7.8	7		KERMADEC ISLANDS (NEW ZEALAND)	NEW ZEALAND: KERMADEC ISLANDS	-29.539	-176.34	170						
2011	7	10	0	57	10.8	23	7	7	6.6		JAPAN	JAPAN:  HONSHU:  E COAST	38.034	143.264	30						
2011	6	24	3	9	39.4	52	7.3		6.9		USA	ALASKA: ALEUTIAN ISLANDS: FOX ISLANDS	52.05	-171.836	150						
2010	11	12	9	37	19.9	27	4.7		4.7		PAKISTAN	PAKISTAN:  QUETTA	30.178	67.117	60			12			
2010	12	19	5	5	30	5	3.7	3.7			USA	OKLAHOMA:  LUTHER	35.827	-96.772	150						
2010	12	16	12	14	24.5	10	5.1		5.1		ETHIOPIA	"ETHIOPIA:  JIMA,  HOSA'INA, SHENK'OLA, WENJELA"	7.521	37.839	10						
2010	12	25	21	30	15.7	5	4.5		4.5		NEW ZEALAND	NEW ZEALAND:  CHRISTCHURCH	-43.55	172.647	170						20
2011	7	19	19	35	43.4	20	6.1	6.2	6.1		UZBEKISTAN	"UZBEKISTAN:  FARGONA, VIOLYATI"	40.081	71.41	40	14		86			
2011	2	1	7	11	26	31	4.8		4.8		CHINA	CHINA:  YUNNAN PROVINCE:  PINGYUAN	24.693	97.943	30			1			700
2011	2	4	13	53	46.2	85	6.3		6.4		MYANMAR (BURMA)	MYANMAR (BURMA):  MONYWA	24.618	94.68	60	1					
2011	2	17	22	47	21.5	1	3.1				USA	COLORADO:  PAONIA	38.947	-107.497	150						
2011	5	19	21	12	51	7	4.3		4.3		TURKEY	TURKEY:  SIMAV	39.12	29.04	140	2		125			
2008	12	25	20	20	51.5	35	4.8		4.7		CHINA	CHINA:  YUNNAN PROVINCE:  SIMAO	23.97	97.569	30			19		30	5400
2011	3	3	15	12	1.4	50	5.5		5.4		PHILIPPINES	PHILIPPINES:  MINDANAO	9.457	125.935	170						
2011	3	10	4	58	16	26	5.5	5.3	5.4		CHINA	CHINA:  YUNNAN PROVINCE:  PINGYUAN	24.719	97.969	30	25		250		1039	12528
2011	8	20	18	19	23.5	28	7	7.1	6.4		VANUATU	VANUATU ISLANDS	-18.311	168.218	170						
2011	8	20	16	55	2.8	32	7.1	7.1	6.2		VANUATU	VANUATU ISLANDS	-18.365	168.143	170						
2011	9	2	10	55	53.5	32	6.8	6.9	6.5		USA	ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS	52.171	-171.708	150						
2011	9	5	17	55	11.2	91	6.7		6.6		INDONESIA	INDONESIA:  SUMATRA	2.965	97.893	60	10					
2011	4	11	8	16	12.7	11	6.6	6.5	6.4		JAPAN	JAPAN:  HONSHU	37.001	140.401	30	7				3	
2011	9	18	12	40	51.8	50	6.9	6.7	6.6		INDIA	INDIA:  SIKKIM	27.73	88.155	60	111		177	22.3	6000	6000
2011	9	19	18	33	55.8	9	5.6	5.3	5.1		GUATEMALA	GUATEMALA:  CUILAPA SANTA ROSA	14.186	-90.238	100	1					
2011	10	23	10	41	22.9	16	7.1	7.3	6.9		TURKEY	"TURKEY:  ERCIS, VAN"	38.722	43.513	140	604		2608	1500	5739	4882
2011	10	21	17	57	16.1	33	7.4	7.5	6.4		KERMADEC ISLANDS (NEW ZEALAND)	KERMADEC ISLANDS	-28.993	-176.238	170						
2011	4	10	9	2	47.3	43	5.1		5.1		CHINA	CHINA:  SICHUAN PROVINCE:  LUHUO	31.373	100.757	30						
2011	4	4	11	31	43	26	5.4	5.1	5.6		NEPAL	"NEPAL-INDIA:  UTTARAKHAND, UTTAR PRADESH"	29.698	80.754	60						
2011	11	1	0	21	28	28	5.6	5.4	6		CHINA	CHINA:  XINJIANG PROVINCE	43.648	82.437	40				10.5	2453	
2011	11	6	3	53	10	5	5.7	5.6	5.2	8	USA	OKLAHOMA:  SPARKS	35.532	-96.765	150			2		14	
2011	11	7	9	43	15.9	46	5		5		PHILIPPINES	PHILIPPINES:  MINDANAO:  BUKIDNON PROVINCE	7.904	125.185	170			31			23
2011	11	9	19	23	33.2	5	5.7	5.6	5.6		TURKEY	TURKEY:  VAN	38.429	43.229	140	40					
2011	12	11	1	47	25.9	54	6.4		6.2		MEXICO	MEXICO:  GUERRERO	17.844	-99.963	150	2		5			70
2011	12	3	6	19	10.4	56	5.3		5.3		NEW ZEALAND	NEW ZEALAND:  COOK STRAIT	-41.364	174.315	170						
2011	12	23	0	58	38.3	10	5.8	5.6	5.7		NEW ZEALAND	NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH	-43.49	172.8	170			60			
2011	12	27	15	21	56.8	15	6.7	6.7	6.1		RUSSIA	RUSSIA:  KYZYL	51.842	95.911	40						
2011	6	8	1	53	26	21	5.3		5.3		CHINA	CHINA:  XINJIANG PROVINCE:  DABANCHENG	43.015	88.247	40			8			50
2011	6	13	2	20	49.3	6	6	6	6		NEW ZEALAND	NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY	-43.564	172.743	170	1		45	3000	100	
2011	6	20	10	16	55.2	39	5.3		5.3		CHINA	CHINA:  YUNNAN PROVINCE:  BAOSHAN	25.075	98.721	30			4			
2011	6	26	7	48	16.7	29	5.3		5.3		CHINA	CHINA:  QINGHAI PROVINCE	32.447	95.948	40					10	
2011	8	23	17	51	4.5	6	5.8	5.6	5.9	7	USA	"VIRGINIA:  LOUISA COUNTY, MARYLAND, WASHINGTON D.C."	37.936	-77.933	150						
2011	8	9	11	50	22.2	40	5		5		CHINA	CHINA: YUNNAN PROVINCE: BAOSHAN	24.932	98.73	30						22823
2011	11	24	21	13	15.6	43	5.1		5.1		EL SALVADOR	EL SALVADOR-GUATEMALA	13.297	-87.898	100						80
2011	4	24	23	7	51.4	8	6.1	5.8	5.7		INDONESIA	INDONESIA:   SULAWESI:  KENDARI	-4.586	122.771	170			14			
2012	1	19	12	35	51.3	8	5.3		5.6		IRAN	IRAN:  KHORASAN-E-RAZAVI	36.288	58.835	140			238			
2012	1	30	5	11	0.9	43	6.4	5.9	6.3		PERU	PERU:  ICA	-14.168	-75.635	160			119			
2012	2	6	3	49	12.5	11	6.7	6.6	6.3		PHILIPPINES	PHILIPPINES:  NEGROS ORIENTAL PROVINCE	9.999	123.206	170	51	62	112	15	15000	
2012	2	2	13	34	40.6	23	7	6.9	6.5		VANUATU	VANUATU ISLANDS	-17.827	167.133	170						
2011	8	11	10	6	29.3	10	5.7	5.3	5.3		CHINA	"CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI"	39.955	77.028	40			21			
2011	8	23	5	46	18.2	4	5.4		5	7	USA	COLORADO:  SEGUNDO	37.063	-104.701	150						
2011	9	7	17	58	18.7	10	4.3		4.3		INDIA	INDIA:  DELHI	28.724	77.189	60			1			
2011	10	20	17	18	34.1	10	5		5		INDIA	INDIA:  GUJARAT	21.211	70.533	60			34			3000
2012	3	20	18	2	47.4	20	7.4	7.6	6.6	8	MEXICO	"MEXICO:  GUERRERO, OAXACA"	16.493	-98.231	150	2		13		800	
2012	3	16	7	58	2.5	18	5.8	5.3	5.8		PHILIPPINES	PHILIPPINES:  SURIGAO	10.037	125.633	170			55		4	
2012	3	14	9	8	35.1	12	6.9	6.9	6.7		JAPAN	JAPAN:  HOKKAIDO	40.887	144.944	30						
2012	4	11	8	38	36.7	20	8.6	8.5	7.4		INDONESIA	INDONESIA:  N SUMATRA:  OFF WEST COAST	2.327	93.063	60	10		12			
2012	4	11	10	43	10.8	25	8.2		7.2		INDONESIA	INDONESIA:  N SUMATRA:  OFF WEST COAST	0.802	92.463	60						
2012	4	17	3	50	15.6	29	6.7	6.2	6.2		CHILE	CHILE:  VALPARAISO	-32.625	-71.365	160	2					
2012	4	14	22	5	26.4	11	6.3	6.2	6		VANUATU	VANUATU ISLANDS	-18.972	168.741	170						
2011	10	28	18	54	34	24	6.9	6.9	6.5		PERU	PERU:  SAN VICENTE DE CANETE	-14.438	-75.966	160	1		103		134	
2011	10	29	0	43	55.1	10	3.5				INDIA	INDIA:  SIKKIM	27.449	88.684	60	2					
2011	10	29	13	50	49	3	4		4		ECUADOR	ECUADOR:  POMASQUI	-0.13	-78.37	160						
2011	11	8	2	46	57	5	5		4.7		USA	"OKLAHOMA:  SPARKS, PRAGUE"	35.531	-96.788	150						
2011	11	21	3	15	42.2	114	5.8		5.9		INDIA	INDIA:  ASSAM	24.955	95.236	60						
2011	12	1	12	48	17.7	32	5.3		5.3		CHINA	"CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI"	38.31	76.888	40						300
2012	5	3	10	9	35.6	10	5.4		5.6		IRAN	"IRAN:  MOURMOURI, ABDANAN, DEHLORAN"	32.747	47.726	140			8			
2012	5	7	4	40	27.7	11	5.7	5.7	5.7		AZERBAIJAN	AZERBAIJAN:  ZAGATALA	41.549	46.789	40			50		3100	
2012	5	29	7	0	3	10	5.9	5.8	5.9		ITALY	"ITALY:  EMILIA ROMAGNA:  MEDOLLA, MIRANDOLA, CAVEZZO"	44.851	11.086	130	17		350	15800		
2012	5	20	2	3	52	6	6.1	6	5.8		ITALY	ITALY:  EMILIA ROMAGNA:  MIRANDOLA	44.89	11.23	130	7					
2012	2	27	18	48	55.3	10	5.2		5.2		IRAN	IRAN:  RAVAR	31.428	56.778	140			6			
2012	2	26	2	35	0.5	28	5.9	5.7	5.9		TAIWAN	TAIWAN:  PINGTUNG	22.661	120.891	30						
2012	3	5	23	6	30.8	37	5.6	2.1	5.2		PHILIPPINES	PHILIPPINES:  MASBATE ISLAND	12.354	123.7	170			10		1	
2012	5	22	0	0	32.7	10	5.6	5.3	5.7	7	BULGARIA	BULGARIA: PERNIK	42.645	22.968	110						90
2012	6	4	11	18	13.4	50	5.8	5.2	5.9		INDONESIA	INDONESIA:  JAVA	-7.692	106.371	60			2			23
2012	6	24	7	59	34.8	10	5.5	5.3	5.5		CHINA	CHINA:  YUNNAN AND SICHUAN PROVINCES	27.767	100.781	30	4		394		6768	
2012	3	25	22	37	6	41	7.2	7	6.5		CHILE	"CHILE:  PARRAL, SANTIAGO"	-35.2	-72.217	160	1		14			
2012	6	10	12	44	16.5	35	6.1	5.9	5.8		TURKEY	TURKEY:  FETHIYE; GREECE:  RHODES	36.42	28.88	140			6			
2012	6	11	5	29	11.5	16	5.8	5.6	5.6		AFGHANISTAN	AFGHANISTAN:  HINDU KUSH	36.023	69.351	40	75		13		143	593
2012	6	29	21	7	33.8	18	6.3	6.4	6.2		CHINA	CHINA:  XINJIANG PROVINCE	43.433	84.7	40			52	68		30000
2012	7	25	11	20	27	20	6.4	6.5	6.4		SOLOMON ISLANDS	SOLOMON ISLANDS: GUADALCANAL	-9.694	159.727	170					26	
2012	8	11	12	23	18.1	11	6.5	6.7	6.2		IRAN	"IRAN:  AHAR, HARIS, VARZAGAN"	38.329	46.826	140	306		3000			
2012	8	14	2	59	38.4	583	7.7		6.9		RUSSIA	RUSSIA:  SAKHALIN ISLAND	49.8	145.064	50						
2012	5	11	12	41	35.3	43	5.4		5.2		INDIA	"INDIA:  ASSAM:  KAMRUP, GUWAHATI"	26.175	92.889	60			2			
2012	5	12	23	48	43.5	10	5.7	5.7	6		TAJIKISTAN	TAJIKISTAN	38.612	70.354	40	1					
2012	5	14	10	0	40.2	10	6.3		6.4		CHILE	CHILE:  ARICA; PERU:  TACNA	-17.678	-69.591	160						
2012	5	19	13	41	21.2	10	4.1		4.1		BRAZIL	BRAZIL:  MONTES CLAROS	-16.764	-43.999	160						6
2012	8	27	4	37	19.4	28	7.3				NICARAGUA	NICARAGUA:  OFF THE COAST	12.139	-88.59	100						
2012	8	31	12	47	33.3	28	7.6	7.6	7.2		PHILIPPINES	"PHILIPPINES:  CAGAYAN DE ORO, TACLOBAN"	10.811	126.638	170	1		1	0.3		
2012	9	5	14	42	7.8	35	7.6	7.7	6.8		COSTA RICA	COSTA RICA:  NICOYA	10.085	-85.315	100	2		20			
2012	9	7	3	19	42.5	10	5.6	5.4	5.6		CHINA	CHINA: YUNNAN PROVINCE:  ZHAOTONG:  YILIANG	27.575	103.983	30	81		821	1000	37000	133000
2012	8	18	9	41	52.4	10	6.3	6.1	5.8		INDONESIA	"INDONESIA:  SULAWESI:  SIGI, PARIGI MOUNTONG"	-1.315	120.096	170	6		43		471	1097
2012	10	28	3	4	8.9	14	7.7	7.5	6.5		CANADA	CANADA:  QUEEN CHARLOTTE ISLANDS	52.788	-132.101	150						
2012	11	7	16	35	46.9	24	7.3	7.4	6.6		GUATEMALA	"GUATEMALA:  SAN MARCOS, SAN CRISTOBAL COCHU"	13.988	-91.895	100	48		155		2769	7561
2012	11	11	1	12	38.8	14	6.8	6.7	6.3		MYANMAR (BURMA)	MYANMAR (BURMA):  SHWEBO	23.005	95.885	60	26		230		251	
2012	11	26	5	33	48.8	10	5.1		5.6		CHINA	CHINA:  XINJIANG PROVINCE:  RUOQIANG	40.411	90.355	40						
2012	12	5	17	8	13.5	14	5.7	5.6	5.6		IRAN	IRAN:  KHORASAN PROVINCE	33.506	59.571	140	8		12			
2012	12	7	8	18	23.1	31	7.2	7.3	7.2		JAPAN	JAPAN:  HONSHU:  MIYAGI PREFECTURE	37.89	143.949	30			11			
2012	5	20	13	18	2	5	5.1		5.1		ITALY	ITALY:  SANT'AGOSTINO	44.831	11.49	130						
2012	6	14	5	52	53.6	5	5.3		5.3		TURKEY	TURKEY:  SIRNAK	37.294	42.325	140			23			25
2012	7	20	12	11	52	10	4.9		4.9		CHINA	CHINA:  JIANGSU PROVINCE	32.978	119.593	30	1		2			
2012	7	25	0	27	45.2	22	6.5	6.5	5.9		INDONESIA	INDONESIA: BANDA ACEH	2.707	96.045	60	1					20
2013	1	5	8	58	19.3	10	7.5	7.7	6.4		USA	ALASKA:  SOUTHEASTERN	55.393	-134.652	150						
2013	1	21	22	22	52.7	12	6.1	6	5.8		INDONESIA	INDONESIA:  SUMATERA:  N	4.927	95.907	60	1		15			71
2013	2	6	1	12	25.8	24	7.9	7.4	6.4	8	SOLOMON ISLANDS	SOLOMON ISLANDS:  SANTA CRUZ ISLANDS	-10.799	165.114	170						
2013	2	8	15	26	38.4	21	7	6.9	6.4		SOLOMON ISLANDS	SOLOMON ISLANDS:  SANTA CRUZ ISLANDS	-10.928	166.018	170						
2013	2	9	14	16	7.8	145	7		6.7		COLOMBIA	"COLOMBIA:  CAUCA, NARINO, VALLE DEL CAUCA, RISARALDA"	1.135	-77.393	160			15		100	1900
2013	2	19	2	47	1.2	10	4.9				CHINA	CHINA:  YUNNAN PROVINCE:  QIAOJIA	27.226	103.071	30			8		72	949
2013	2	22	21	1	47.2	8	5.3		5.3		PERU	PERU:  S	-15.748	-71.425	160						80
2013	3	3	5	41	16.9	8	5.4	5.1	5.5		CHINA	CHINA:  YUNNAN PROVINCE	25.98	99.812	30			30		700	2500
2012	10	18	2	33	27.9	10	5		5		INDIA	"INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA"	23.739	81.314	60						1
2013	4	9	11	52	49.9	12	6.3	6.3	5.9		IRAN	"IRAN:  BUSHEHR PROVINCE:  SHANBE, KAKI, SENA"	28.428	51.593	140	37		850			700
2013	3	27	2	3	19.8	19	6	5.8	5.8		TAIWAN	"TAIWAN:  NANTOU COUNTY, TAIPEI"	23.828	121.215	30	1		86	1.128		
2013	4	16	10	44	20.1	80	7.7		7		IRAN	IRAN; PAKISTAN:  MASHKAL	28.033	61.996	140	40		300			1000
2013	4	19	3	5	52.6	110	7.2		7.1		RUSSIA	RUSSIA:  KURIL ISLANDS	46.221	150.788	50						
2013	4	20	0	2	47.5	14	6.6	6.7	6.5		CHINA	CHINA:  SICHUAN PROVINCE:  LONGMEN	30.308	102.888	30	196	21	11470			
2013	4	12	20	33	17.5	14	5.8	5.5	5.7		JAPAN	JAPAN	34.369	134.828	30			24			
2013	4	24	9	25	30	64	5.5	5.6	5.6		AFGHANISTAN	AFGHANISTAN:  KAMA	34.526	70.22	40	18		141			676
2013	5	1	6	57	13.4	15	5.7	5.6	5.6		INDIA	"INDIA:  KASHMIR:  DODA, KISHTWAR, RAMBAN"	33.061	75.863	60	3		90	19.5	1136	95532
2013	5	11	2	8	8.5	15	6.1	6.5	5.9		IRAN	IRAN:  HORMOZGAN: BASHAGARD	26.56	57.77	140	2		20			
2013	5	24	5	44	48.9	598	8.3		7.5		RUSSIA	RUSSIA:  SEVERO KURILSKIYE	54.892	153.221	50						
2013	2	15	3	20	26		4.2		4.2		RUSSIA	RUSSIA:  CHELYABINSK (METEOR EXPLOSION)	55.15	61.41	40			1000			4000
2013	3	11	3	1	37.4	10	5.1	5.1	5.4		CHINA	CHINA:  XINJIAN PROVINCE:  S	40.119	77.466	40					864	
2013	6	2	5	43	3.4	17	6.3	6.2	6.1		TAIWAN	TAIWAN:  JENAI	23.789	121.141	30	4		21			
2013	6	1	14	10	6.7	10	5.7	5.6	5.7		PHILIPPINES	"PHILIPPINES:  N. COTABATO:  KIMADZIL, KIBUGTONGAN"	7.275	124.898	170			33			164
2013	7	2	7	37	2.6	13	6.1	6.2	5.9		INDONESIA	INDONESIA:  BANDA ACEH	4.645	96.665	60	42		2500		20401	
2013	6	22	5	42	39.8	47	5.1		5.1		INDONESIA	INDONESIA:  LOMBOK ISLAND	-8.305	116.058	60			50		5370	1700
2013	6	18	23	2	9.8	10	5.3		5.6		RUSSIA	RUSSIA:  KEMEROVO	54.263	86.173	40						500
2013	7	21	23	45	56.6	8	6	6.2	6.1		CHINA	"CHINA:   GANSU:  DINGXI, MIN"	34.512	104.262	30	94	5	1001	1968		22496
2013	7	21	5	9	31.4	17	6.5	6.7	6.1		NEW ZEALAND	NEW ZEALAND:  COOK STRAIT	-41.704	174.337	170			5			35
2013	8	21	12	38	7	21	6.2			8	MEXICO	"MEXICO:  SAN MARCOS, ACAPULCO"	16.878	-99.498	150			1			
2013	9	7	0	13	57	66	6.4			7	GUATEMALA	"GUATEMALA:  COATEPEQUE, QUETZALTENANGO"	14.606	-92.121	100	1		11		3	
2013	8	31	0	5	15	8	5.8				CHINA	CHINA:  YUNNAN PROVINCE:  BENZILAN	28.243	99.35	30	5		24		600	55500
2013	8	16	2	31	47	12	6.5			6	NEW ZEALAND	"NEW ZEALAND:  WELLINGTON, MARLBOROUGH"	-41.731	174.027	170						
2013	8	7	9	6	2	0	5.5				GREECE	"GREECE:  CENTRAL:   PHTHIOTIS, REGGINI"	38.689	22.695	130					100	
2013	7	17	3	0	56.5	10	4.8		4.8		ALGERIA	ALGERIA:  HAMMAM MELOUANE	36.534	3.086	15			11			
2013	4	17	8	57	33.9	9	5.8	5.5	5.6		JAPAN	JAPAN: MIYAKEJIMA	33.958	139.352	30			3			
2013	4	18	0	50	38.5	0	2.1		2.1		USA	TEXAS:  WEST	31.817	-97.088	150	14		200	100	50	
2013	5	19	9	7	26.5	7	4.9	4.9	5		ALGERIA	ALGERIA:  ALGIERS	36.703	5.261	15			5			
2013	7	8	2	13	40.6	60	5.7		5.5		INDONESIA	INDONESIA:  JAVA	-8.803	113.002	60			1		124	
2013	9	24	11	30	37	15	7.7			4	PAKISTAN	"PAKISTAN:  AWARAN, KECH"	26.951	65.501	60	825		619		32638	14118
2013	9	25	16	42	    	31	7.1			6	PERU	PERU:  AREQUIPA	-16.15	-74.87	160						
